Type,Label,Amount,Direction,OpenPrice,Profit/Loss in pips,OpenDate,CloseDate,Comments,A_Global (アカウントがグローバル・アカウントの場合にtrue),A_CreditLine (取引可能額。値は約5秒間隔で更新されている。),A_Currency (アカウントの通貨設定),A_Equity (純資産額。値は約5秒間隔で更新されている。),A_Leverage (レバレッジ設定),A_MarginCutLevel (マージンカットレベル。このレベルを超過するとマージンカット(ロスカット)。),A_OverWeekEndLeverage (ウィークエンド・レバレッジ・レベル。このレベルを超過するとマージンカット(ロスカット)。),A_UseOfLeverage (証拠金使用率。値は約5秒間隔で更新されている。),A_Balance
ORDER_CLOSE_OK (注文の決済が完了した後に送られます),Buy_20111211_041651_785,0.01,BUY,93.68,5.5,2010/05/06 03:30:00 000,2010/05/06 04:59:59 999,2010/05/06 03:00:00 000 RSI : 25.724789834605943,false,1.1650806E7,JPY,125876.06,100.0,200,80,7.44,126471.0
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Buy_20111211_041652_173,0.01,BUY,93.37,0.0,,,2010/05/06 15:30:00 000 RSI : 27.845929537039694,false,1.2693095E7,JPY,126930.95,100.0,200,80,0.0,126930.95
ORDER_FILL_OK (注文が約定した後に送られます),Buy_20111211_041652_173,0.01,BUY,93.37,-2.0,2010/05/06 16:00:00 000,,2010/05/06 15:30:00 000 RSI : 27.845929537039694,false,1.2693095E7,JPY,126930.95,100.0,200,80,0.0,126930.95
ORDER_CLOSE_OK (注文の決済が完了した後に送られます),Buy_20111211_041652_173,0.01,BUY,93.37,22.0,2010/05/06 16:00:00 000,2010/05/06 16:29:59 999,2010/05/06 15:30:00 000 RSI : 27.845929537039694,false,1.1734914E7,JPY,126686.14,100.0,200,80,7.37,126930.95
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Buy_20111211_041652_379,0.01,BUY,92.245,0.0,,,2010/05/07 00:30:00 000 RSI : 19.45776480088569,false,1.2904159E7,JPY,129041.59,100.0,200,80,0.0,126930.95
ORDER_FILL_OK (注文が約定した後に送られます),Buy_20111211_041652_379,0.01,BUY,92.245,-2.0,2010/05/07 01:00:00 000,,2010/05/07 00:30:00 000 RSI : 19.45776480088569,false,1.2904159E7,JPY,129041.59,100.0,200,80,0.0,126930.95
ORDER_CLOSE_OK (注文の決済が完了した後に送られます),Buy_20111211_041652_379,0.01,BUY,92.245,19.5,2010/05/07 01:00:00 000,2010/05/07 01:29:59 999,2010/05/07 00:30:00 000 RSI : 19.45776480088569,false,1.1957271E7,JPY,128797.21,100.0,200,80,7.16,126930.95
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111211_041653_507,0.01,SELL,93.355,0.0,,,2010/05/10 16:30:00 000 RSI : 71.62495413888618,false,1.3090254E7,JPY,130902.54,100.0,200,80,0.0,130902.54
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111211_041653_507,0.01,SELL,93.355,0.0,,2010/05/10 17:00:00 000,2010/05/10 16:30:00 000 RSI : 71.62495413888618,false,1.3090254E7,JPY,130902.54,100.0,200,80,0.0,130902.54
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Buy_20111211_041653_977,0.01,BUY,92.45,0.0,,,2010/05/11 15:00:00 000 RSI : 28.80568991526941,false,1.3090254E7,JPY,130902.54,100.0,200,80,0.0,130902.54
ORDER_FILL_OK (注文が約定した後に送られます),Buy_20111211_041653_977,0.01,BUY,92.45,-2.0,2010/05/11 15:30:00 000,,2010/05/11 15:00:00 000 RSI : 28.80568991526941,false,1.3090254E7,JPY,130902.54,100.0,200,80,0.0,130902.54
ORDER_CLOSE_OK (注文の決済が完了した後に送られます),Buy_20111211_041653_977,0.01,BUY,92.45,7.0,2010/05/11 15:30:00 000,2010/05/11 16:29:59 999,2010/05/11 15:00:00 000 RSI : 28.80568991526941,false,1.2126318E7,JPY,130508.18,100.0,200,80,7.08,130902.54
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111211_041655_115,0.01,SELL,93.48,0.0,,,2010/05/13 15:30:00 000 RSI : 70.51062280551132,false,1.315136E7,JPY,131513.6,100.0,200,80,0.0,131513.6
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111211_041655_115,0.01,SELL,93.48,0.0,,2010/05/13 16:00:00 000,2010/05/13 15:30:00 000 RSI : 70.51062280551132,false,1.315136E7,JPY,131513.6,100.0,200,80,0.0,131513.6
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Buy_20111211_041655_253,0.01,BUY,92.6,0.0,,,2010/05/13 23:30:00 000 RSI : 29.845979985284853,false,1.315136E7,JPY,131513.6,100.0,200,80,0.0,131513.6
ORDER_FILL_OK (注文が約定した後に送られます),Buy_20111211_041655_253,0.01,BUY,92.6,-2.0,2010/05/14 00:00:00 000,,2010/05/13 23:30:00 000 RSI : 29.845979985284853,false,1.315136E7,JPY,131513.6,100.0,200,80,0.0,131513.6
ORDER_CLOSE_OK (注文の決済が完了した後に送られます),Buy_20111211_041655_253,0.01,BUY,92.6,20.5,2010/05/14 00:00:00 000,2010/05/14 00:29:59 999,2010/05/13 23:30:00 000 RSI : 29.845979985284853,false,1.2200916E7,JPY,131269.16,100.0,200,80,7.05,131513.6
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Buy_20111211_041655_827,0.01,BUY,92.005,0.0,,,2010/05/14 23:30:00 000 RSI : 28.369856024454755,false,1.3347456E7,JPY,133474.56,100.0,200,80,0.0,133474.56
ORDER_FILL_OK (注文が約定した後に送られます),Buy_20111211_041655_827,0.01,BUY,92.005,-2.0,2010/05/15 00:00:00 000,,2010/05/14 23:30:00 000 RSI : 28.369856024454755,false,1.3347456E7,JPY,133474.56,100.0,200,80,0.0,133474.56
ORDER_CLOSE_OK (注文の決済が完了した後に送られます),Buy_20111211_041655_827,0.01,BUY,92.005,11.5,2010/05/15 00:00:00 000,2010/05/15 01:59:59 999,2010/05/14 23:30:00 000 RSI : 28.369856024454755,false,1.2282996E7,JPY,132030.46,100.0,200,80,6.97,133474.56
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Buy_20111211_041657_220,0.01,BUY,92.2,0.0,,,2010/05/19 02:30:00 000 RSI : 29.54586801903118,false,1.3453574E7,JPY,134535.74,100.0,200,80,0.0,134535.74
ORDER_FILL_OK (注文が約定した後に送られます),Buy_20111211_041657_220,0.01,BUY,92.2,-2.0,2010/05/19 03:00:00 000,,2010/05/19 02:30:00 000 RSI : 29.54586801903118,false,1.3453574E7,JPY,134535.74,100.0,200,80,0.0,134535.74
ORDER_CLOSE_OK (注文の決済が完了した後に送られます),Buy_20111211_041657_220,0.01,BUY,92.2,9.0,2010/05/19 03:00:00 000,2010/05/19 03:29:59 999,2010/05/19 02:30:00 000 RSI : 29.54586801903118,false,1.2507149E7,JPY,134291.49,100.0,200,80,6.87,134535.74
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Buy_20111211_041657_285,0.01,BUY,92.0,0.0,,,2010/05/19 06:00:00 000 RSI : 26.634372173139287,false,1.353472E7,JPY,135347.2,100.0,200,80,0.0,135347.2
ORDER_FILL_OK (注文が約定した後に送られます),Buy_20111211_041657_285,0.01,BUY,92.0,-2.0,2010/05/19 06:30:00 000,,2010/05/19 06:00:00 000 RSI : 26.634372173139287,false,1.353472E7,JPY,135347.2,100.0,200,80,0.0,135347.2
ORDER_CLOSE_OK (注文の決済が完了した後に送られます),Buy_20111211_041657_285,0.01,BUY,92.0,5.0,2010/05/19 06:30:00 000,2010/05/19 14:29:59 999,2010/05/19 06:00:00 000 RSI : 26.634372173139287,false,1.2555306E7,JPY,134753.06,100.0,200,80,6.83,135347.2
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Buy_20111211_041657_458,0.01,BUY,91.415,0.0,,,2010/05/19 17:00:00 000 RSI : 29.499464125642643,false,1.3575896E7,JPY,135758.96,100.0,200,80,0.0,135347.2
ORDER_FILL_OK (注文が約定した後に送られます),Buy_20111211_041657_458,0.01,BUY,91.415,-2.0,2010/05/19 17:30:00 000,,2010/05/19 17:00:00 000 RSI : 29.499464125642643,false,1.3575896E7,JPY,135758.96,100.0,200,80,0.0,135347.2
ORDER_CLOSE_OK (注文の決済が完了した後に送られます),Buy_20111211_041657_458,0.01,BUY,91.415,14.0,2010/05/19 17:30:00 000,2010/05/19 17:59:59 999,2010/05/19 17:00:00 000 RSI : 29.499464125642643,false,1.2637316E7,JPY,135514.66,100.0,200,80,6.75,135347.2
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Buy_20111211_041657_495,0.01,BUY,91.14,0.0,,,2010/05/19 19:00:00 000 RSI : 28.263375724031054,false,1.3707066E7,JPY,137070.66,100.0,200,80,0.0,135347.2
ORDER_FILL_OK (注文が約定した後に送られます),Buy_20111211_041657_495,0.01,BUY,91.14,-2.0,2010/05/19 19:30:00 000,,2010/05/19 19:00:00 000 RSI : 28.263375724031054,false,1.3707066E7,JPY,137070.66,100.0,200,80,0.0,135347.2
ORDER_CLOSE_OK (注文の決済が完了した後に送られます),Buy_20111211_041657_495,0.01,BUY,91.14,13.0,2010/05/19 19:30:00 000,2010/05/19 20:29:59 999,2010/05/19 19:00:00 000 RSI : 28.263375724031054,false,1.2771358E7,JPY,136827.58,100.0,200,80,6.66,135347.2
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Buy_20111211_041657_913,0.01,BUY,90.975,0.0,,,2010/05/20 15:00:00 000 RSI : 28.338464912537976,false,1.3828306E7,JPY,138283.06,100.0,200,80,0.0,138283.06
ORDER_FILL_OK (注文が約定した後に送られます),Buy_20111211_041657_913,0.01,BUY,90.975,-2.0,2010/05/20 15:30:00 000,,2010/05/20 15:00:00 000 RSI : 28.338464912537976,false,1.3828306E7,JPY,138283.06,100.0,200,80,0.0,138283.06
ORDER_CLOSE_OK (注文の決済が完了した後に送られます),Buy_20111211_041657_913,0.01,BUY,90.975,31.5,2010/05/20 15:30:00 000,2010/05/20 15:59:59 999,2010/05/20 15:00:00 000 RSI : 28.338464912537976,false,1.289419E7,JPY,138039.4,100.0,200,80,6.59,138283.06
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Buy_20111211_041658_060,0.01,BUY,90.4,0.0,,,2010/05/20 22:00:00 000 RSI : 26.58579364189982,false,1.4134593E7,JPY,141345.93,100.0,200,80,0.0,138283.06
ORDER_FILL_OK (注文が約定した後に送られます),Buy_20111211_041658_060,0.01,BUY,90.4,-2.0,2010/05/20 22:30:00 000,,2010/05/20 22:00:00 000 RSI : 26.58579364189982,false,1.4134593E7,JPY,141345.93,100.0,200,80,0.0,138283.06
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041658_060,0.01,BUY,90.4006,-72.1,2010/05/20 22:30:00 000,,2010/05/20 22:00:00 000 RSI : 26.58579364189982,false,1.2506211E7,JPY,134102.11,100.0,200,80,6.74,141302.11
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041658_060,0.01,BUY,90.4012,-40.6,2010/05/20 22:30:00 000,,2010/05/20 22:00:00 000 RSI : 26.58579364189982,false,1.2820605E7,JPY,137246.11,100.0,200,80,6.59,141302.11
ORDER_CLOSE_OK (注文の決済が完了した後に送られます),Buy_20111211_041658_060,0.01,BUY,90.4012,8.4,2010/05/20 22:30:00 000,2010/05/24 21:59:59 999,2010/05/20 22:00:00 000 RSI : 26.58579364189982,false,1.3054999E7,JPY,139590.11,100.0,200,80,6.48,141302.11
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111211_041659_953,0.01,SELL,90.43,0.0,,,2010/05/26 08:00:00 000 RSI : 70.42848101843879,false,1.4209677E7,JPY,142096.77,100.0,200,80,0.0,142096.77
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111211_041659_953,0.01,SELL,90.43,0.0,,2010/05/26 08:30:00 000,2010/05/26 08:00:00 000 RSI : 70.42848101843879,false,1.4209677E7,JPY,142096.77,100.0,200,80,0.0,142096.77
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111211_041700_802,0.01,SELL,90.88,0.0,,,2010/05/27 23:00:00 000 RSI : 73.34375712843648,false,1.4209677E7,JPY,142096.77,100.0,200,80,0.0,142096.77
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111211_041700_802,0.01,SELL,90.88,0.0,,2010/05/27 23:30:00 000,2010/05/27 23:00:00 000 RSI : 73.34375712843648,false,1.4209677E7,JPY,142096.77,100.0,200,80,0.0,142096.77
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111211_041700_900,0.01,SELL,91.045,0.0,,,2010/05/28 05:00:00 000 RSI : 71.18288003386107,false,1.4209677E7,JPY,142096.77,100.0,200,80,0.0,142096.77
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111211_041700_900,0.01,SELL,91.045,0.0,,2010/05/28 05:30:00 000,2010/05/28 05:00:00 000 RSI : 71.18288003386107,false,1.4209677E7,JPY,142096.77,100.0,200,80,0.0,142096.77
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111211_041701_034,0.01,SELL,91.245,0.0,,,2010/05/28 10:00:00 000 RSI : 71.72089668701604,false,1.4209677E7,JPY,142096.77,100.0,200,80,0.0,142096.77
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111211_041701_034,0.01,SELL,91.245,0.0,,2010/05/28 10:30:00 000,2010/05/28 10:00:00 000 RSI : 71.72089668701604,false,1.4209677E7,JPY,142096.77,100.0,200,80,0.0,142096.77
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111211_041703_107,0.01,SELL,91.655,0.0,,,2010/06/02 10:30:00 000 RSI : 70.54111143804313,false,1.4209677E7,JPY,142096.77,100.0,200,80,0.0,142096.77
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111211_041703_107,0.01,SELL,91.655,0.0,,2010/06/02 11:00:00 000,2010/06/02 10:30:00 000 RSI : 70.54111143804313,false,1.4209677E7,JPY,142096.77,100.0,200,80,0.0,142096.77
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111211_041703_304,0.01,SELL,92.02,0.0,,,2010/06/02 19:30:00 000 RSI : 72.32177318495296,false,1.4209677E7,JPY,142096.77,100.0,200,80,0.0,142096.77
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111211_041703_304,0.01,SELL,92.02,0.0,,2010/06/02 20:00:00 000,2010/06/02 19:30:00 000 RSI : 72.32177318495296,false,1.4209677E7,JPY,142096.77,100.0,200,80,0.0,142096.77
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111211_041703_394,0.01,SELL,92.21,0.0,,,2010/06/02 23:00:00 000 RSI : 70.75901624236874,false,1.4209677E7,JPY,142096.77,100.0,200,80,0.0,142096.77
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111211_041703_394,0.01,SELL,92.21,0.0,,2010/06/02 23:30:00 000,2010/06/02 23:00:00 000 RSI : 70.75901624236874,false,1.4209677E7,JPY,142096.77,100.0,200,80,0.0,142096.77
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111211_041703_791,0.01,SELL,92.44,0.0,,,2010/06/03 16:00:00 000 RSI : 70.6411718438903,false,1.4209677E7,JPY,142096.77,100.0,200,80,0.0,142096.77
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111211_041703_791,0.01,SELL,92.44,0.0,,2010/06/03 16:30:00 000,2010/06/03 16:00:00 000 RSI : 70.6411718438903,false,1.4209677E7,JPY,142096.77,100.0,200,80,0.0,142096.77
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Buy_20111211_041704_639,0.01,BUY,92.085,0.0,,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,1.4209677E7,JPY,142096.77,100.0,200,80,0.0,142096.77
ORDER_FILL_OK (注文が約定した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.085,-2.0,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,1.4209677E7,JPY,142096.77,100.0,200,80,0.0,142096.77
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.0856,-17.6,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,1.3109415E7,JPY,140302.65,100.0,200,80,6.56,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.0862,-72.6,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,1.2558809E7,JPY,134796.65,100.0,200,80,6.83,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.0868,-64.2,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,1.2643203E7,JPY,135640.65,100.0,200,80,6.79,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.0886,-80.4,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,1.2482597E7,JPY,134034.65,100.0,200,80,6.87,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.0892,-76.9,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,1.2515779E7,JPY,134366.65,100.0,200,80,6.85,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.0898,-44.5,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,1.2840173E7,JPY,137610.65,100.0,200,80,6.69,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.0904,-52.0,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,1.2764567E7,JPY,136854.65,100.0,200,80,6.73,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.091,-64.6,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,1.2638961E7,JPY,135598.65,100.0,200,80,6.79,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.0928,-66.3,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,1.2623355E7,JPY,135442.65,100.0,200,80,6.8,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.0934,-109.8,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,1.2186537E7,JPY,131074.65,100.0,200,80,7.03,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.094,-138.9,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,1.1895931E7,JPY,128168.65,100.0,200,80,7.19,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.0946,-100.5,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,1.2280325E7,JPY,132012.65,100.0,200,80,6.98,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.0952,-153.5,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,1.1749719E7,JPY,126706.65,100.0,200,80,7.27,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.097,-228.7,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,1.0999113E7,JPY,119200.65,100.0,200,80,7.73,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.0976,-249.8,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,1.0787295E7,JPY,117082.65,100.0,200,80,7.87,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.0982,-286.8,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,1.0416689E7,JPY,113376.65,100.0,200,80,8.12,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.0988,-273.4,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,1.0551083E7,JPY,114720.65,100.0,200,80,8.03,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.0994,-350.9,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,9775477.0,JPY,106964.65,100.0,200,80,8.61,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.1012,-368.1,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,9604871.0,JPY,105258.65,100.0,200,80,8.75,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.1018,-453.2,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,8753053.0,JPY,96740.65,100.0,200,80,9.52,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.1024,-435.7,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,8927447.0,JPY,98484.65,100.0,200,80,9.35,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.103,-434.3,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,8941841.0,JPY,98628.65,100.0,200,80,9.34,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.1036,-459.4,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,8691235.0,JPY,96122.65,100.0,200,80,9.58,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.1054,-440.5,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,8880629.0,JPY,98016.65,100.0,200,80,9.4,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.106,-375.6,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,9528811.0,JPY,104498.65,100.0,200,80,8.81,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.1066,-348.2,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,9803205.0,JPY,107242.65,100.0,200,80,8.59,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.1072,-349.7,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,9787599.0,JPY,107086.65,100.0,200,80,8.6,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.1078,-338.8,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,9896993.0,JPY,108180.65,100.0,200,80,8.51,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.1096,-372.0,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,9566387.0,JPY,104874.65,100.0,200,80,8.78,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.1102,-472.5,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,8559569.0,JPY,94806.65,100.0,200,80,9.72,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.1108,-552.1,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,7763963.0,JPY,86850.65,100.0,200,80,10.61,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.1114,-542.6,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,7858357.0,JPY,87794.65,100.0,200,80,10.49,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.112,-461.7,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,8667751.0,JPY,95888.65,100.0,200,80,9.61,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.1138,-508.4,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,8202145.0,JPY,91232.65,100.0,200,80,10.1,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.1144,-518.4,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,8100327.0,JPY,90214.65,100.0,200,80,10.21,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.115,-465.5,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,8629721.0,JPY,95508.65,100.0,200,80,9.64,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.1156,-524.1,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,8044115.0,JPY,89652.65,100.0,200,80,10.27,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.1162,-422.6,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,9058509.0,JPY,99796.65,100.0,200,80,9.23,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.118,-466.3,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,8622903.0,JPY,95440.65,100.0,200,80,9.65,142052.65
ORDER_CHANGED_OK (注文の変更が完了した後に送られます),Buy_20111211_041704_639,0.01,BUY,92.1186,-534.9,2010/06/04 22:00:00 000,,2010/06/04 21:30:00 000 RSI : 28.544252002430877,false,7936085.0,JPY,88572.65,100.0,200,80,10.4,142052.65
