Type,Label,Amount,Direction,OpenPrice,Profit/Loss in pips,OpenDate,CloseDate,Comments,A_Global (アカウントがグローバル・アカウントの場合にtrue),A_CreditLine (取引可能額。値は約5秒間隔で更新されている。),A_Currency (アカウントの通貨設定),A_Equity (純資産額。値は約5秒間隔で更新されている。),A_Leverage (レバレッジ設定),A_MarginCutLevel (マージンカットレベル。このレベルを超過するとマージンカット(ロスカット)。),A_OverWeekEndLeverage (ウィークエンド・レバレッジ・レベル。このレベルを超過するとマージンカット(ロスカット)。),A_UseOfLeverage (証拠金使用率。値は約5秒間隔で更新されている。),A_Balance
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010449_656,0.01,SELL,84.104,0.0,,2010/11/27 00:30:00 000,2010/11/27 00:00:00 000 RSI : 71.06119082890297 >> 70.14912930917664,false,6916077.0,JPY,69160.77,100.0,200,80,0.0,69160.77
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010449_960,0.01,SELL,84.09,0.0,,,2010/11/29 07:30:00 000 RSI : 82.48098946703647 >> 72.7609866082169,false,6916077.0,JPY,69160.77,100.0,200,80,0.0,69160.77
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010449_960,0.01,SELL,84.09,0.0,,2010/11/29 08:00:00 000,2010/11/29 07:30:00 000 RSI : 82.48098946703647 >> 72.7609866082169,false,6916077.0,JPY,69160.77,100.0,200,80,0.0,69160.77
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010449_965,0.01,SELL,84.167,0.0,,,2010/11/29 08:30:00 000 RSI : 86.572864113626 >> 83.67152587020365,false,6916077.0,JPY,69160.77,100.0,200,80,0.0,69160.77
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010449_965,0.01,SELL,84.167,0.0,,2010/11/29 09:00:00 000,2010/11/29 08:30:00 000 RSI : 86.572864113626 >> 83.67152587020365,false,6916077.0,JPY,69160.77,100.0,200,80,0.0,69160.77
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010450_017,0.01,SELL,84.375,0.0,,,2010/11/30 00:30:00 000 RSI : 71.3912274429428 >> 70.13401789929557,false,6916077.0,JPY,69160.77,100.0,200,80,0.0,69160.77
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010450_017,0.01,SELL,84.375,0.0,,2010/11/30 01:00:00 000,2010/11/30 00:30:00 000 RSI : 71.3912274429428 >> 70.13401789929557,false,6916077.0,JPY,69160.77,100.0,200,80,0.0,69160.77
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010450_204,0.01,SELL,84.016,0.0,,,2010/12/01 21:30:00 000 RSI : 73.12798606822514 >> 71.96567075636762,false,6916077.0,JPY,69160.77,100.0,200,80,0.0,69160.77
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010450_204,0.01,SELL,84.016,0.0,,2010/12/01 22:00:00 000,2010/12/01 21:30:00 000 RSI : 73.12798606822514 >> 71.96567075636762,false,6916077.0,JPY,69160.77,100.0,200,80,0.0,69160.77
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010450_220,0.01,SELL,84.169,0.0,,,2010/12/01 22:00:00 000 RSI : 78.05027287709166 >> 77.85063129694093,false,6916077.0,JPY,69160.77,100.0,200,80,0.0,69160.77
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010450_220,0.01,SELL,84.169,0.0,,2010/12/01 22:30:00 000,2010/12/01 22:00:00 000 RSI : 78.05027287709166 >> 77.85063129694093,false,6916077.0,JPY,69160.77,100.0,200,80,0.0,69160.77
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010450_220,0.01,SELL,84.156,0.0,,,2010/12/01 22:30:00 000 RSI : 76.76443642947056 >> 75.93377980354128,false,6916077.0,JPY,69160.77,100.0,200,80,0.0,69160.77
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010450_220,0.01,SELL,84.156,0.0,,2010/12/01 23:00:00 000,2010/12/01 22:30:00 000 RSI : 76.76443642947056 >> 75.93377980354128,false,6916077.0,JPY,69160.77,100.0,200,80,0.0,69160.77
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010450_220,0.01,SELL,84.346,0.0,,,2010/12/01 23:00:00 000 RSI : 81.55136292334994 >> 80.79795250306077,false,6916077.0,JPY,69160.77,100.0,200,80,0.0,69160.77
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010450_220,0.01,SELL,84.346,0.0,,2010/12/01 23:30:00 000,2010/12/01 23:00:00 000 RSI : 81.55136292334994 >> 80.79795250306077,false,6916077.0,JPY,69160.77,100.0,200,80,0.0,69160.77
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010450_672,0.01,SELL,82.829,0.0,,,2010/12/06 10:30:00 000 RSI : 89.61272513153807 >> 86.7218298464412,false,6916077.0,JPY,69160.77,100.0,200,80,0.0,69160.77
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010450_672,0.01,SELL,82.829,0.0,,2010/12/06 11:00:00 000,2010/12/06 10:30:00 000 RSI : 89.61272513153807 >> 86.7218298464412,false,6916077.0,JPY,69160.77,100.0,200,80,0.0,69160.77
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010450_672,0.01,SELL,82.828,0.0,,,2010/12/06 11:00:00 000 RSI : 89.24767505345143 >> 86.9035556569976,false,6916077.0,JPY,69160.77,100.0,200,80,0.0,69160.77
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010450_672,0.01,SELL,82.828,0.0,,2010/12/06 11:30:00 000,2010/12/06 11:00:00 000 RSI : 89.24767505345143 >> 86.9035556569976,false,6916077.0,JPY,69160.77,100.0,200,80,0.0,69160.77
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010450_672,0.01,SELL,82.904,0.0,,,2010/12/06 13:00:00 000 RSI : 87.0310170717129 >> 85.00518575341364,false,6916077.0,JPY,69160.77,100.0,200,80,0.0,69160.77
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010450_672,0.01,SELL,82.904,0.0,,2010/12/06 13:30:00 000,2010/12/06 13:00:00 000 RSI : 87.0310170717129 >> 85.00518575341364,false,6916077.0,JPY,69160.77,100.0,200,80,0.0,69160.77
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010450_672,0.01,SELL,82.957,0.0,,,2010/12/06 13:30:00 000 RSI : 89.27529503430421 >> 85.6589059018686,false,6916077.0,JPY,69160.77,100.0,200,80,0.0,69160.77
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010450_672,0.01,SELL,82.957,0.0,,2010/12/06 14:00:00 000,2010/12/06 13:30:00 000 RSI : 89.27529503430421 >> 85.6589059018686,false,6916077.0,JPY,69160.77,100.0,200,80,0.0,69160.77
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010450_688,0.01,SELL,82.941,0.0,,,2010/12/06 14:00:00 000 RSI : 84.51567809031513 >> 81.88964642914326,false,6916077.0,JPY,69160.77,100.0,200,80,0.0,69160.77
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010450_688,0.01,SELL,82.941,0.0,,2010/12/06 14:30:00 000,2010/12/06 14:00:00 000 RSI : 84.51567809031513 >> 81.88964642914326,false,6916077.0,JPY,69160.77,100.0,200,80,0.0,69160.77
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010450_813,0.01,SELL,83.106,0.0,,,2010/12/08 00:00:00 000 RSI : 75.55952210749841 >> 74.55690824230398,false,6916077.0,JPY,69160.77,100.0,200,80,0.0,69160.77
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010450_813,0.01,SELL,83.106,0.0,,2010/12/08 00:30:00 000,2010/12/08 00:00:00 000 RSI : 75.55952210749841 >> 74.55690824230398,false,6916077.0,JPY,69160.77,100.0,200,80,0.0,69160.77
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010450_813,0.01,SELL,83.053,0.0,,,2010/12/08 00:30:00 000 RSI : 70.96169157411344 >> 70.43912960138475,false,6916077.0,JPY,69160.77,100.0,200,80,0.0,69160.77
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010450_813,0.01,SELL,83.053,0.0,,2010/12/08 01:00:00 000,2010/12/08 00:30:00 000 RSI : 70.96169157411344 >> 70.43912960138475,false,6916077.0,JPY,69160.77,100.0,200,80,0.0,69160.77
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010450_828,0.01,SELL,83.098,0.0,,,2010/12/08 01:00:00 000 RSI : 72.49221742082446 >> 72.03788629622481,false,6916077.0,JPY,69160.77,100.0,200,80,0.0,69160.77
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010450_828,0.01,SELL,83.098,0.0,,2010/12/08 01:30:00 000,2010/12/08 01:00:00 000 RSI : 72.49221742082446 >> 72.03788629622481,false,6916077.0,JPY,69160.77,100.0,200,80,0.0,69160.77
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010450_828,0.01,SELL,83.259,0.0,,,2010/12/08 02:30:00 000 RSI : 75.23334103839348 >> 74.71986777939111,false,6916077.0,JPY,69160.77,100.0,200,80,0.0,69160.77
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010450_828,0.01,SELL,83.259,0.0,,2010/12/08 03:00:00 000,2010/12/08 02:30:00 000 RSI : 75.23334103839348 >> 74.71986777939111,false,6916077.0,JPY,69160.77,100.0,200,80,0.0,69160.77
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010450_828,0.01,SELL,83.307,0.0,,,2010/12/08 03:00:00 000 RSI : 76.52395583868552 >> 75.72712407763238,false,6916077.0,JPY,69160.77,100.0,200,80,0.0,69160.77
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010450_828,0.01,SELL,83.307,0.0,,2010/12/08 03:30:00 000,2010/12/08 03:00:00 000 RSI : 76.52395583868552 >> 75.72712407763238,false,6916077.0,JPY,69160.77,100.0,200,80,0.0,69160.77
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010450_828,0.01,SELL,83.453,0.0,,,2010/12/08 03:30:00 000 RSI : 79.94694863535648 >> 79.34956204580716,false,6916077.0,JPY,69160.77,100.0,200,80,0.0,69160.77
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010450_828,0.01,SELL,83.453,0.0,,2010/12/08 04:00:00 000,2010/12/08 03:30:00 000 RSI : 79.94694863535648 >> 79.34956204580716,false,6916077.0,JPY,69160.77,100.0,200,80,0.0,69160.77
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010450_844,0.01,SELL,83.476,0.0,,,2010/12/08 04:00:00 000 RSI : 80.43101948637033 >> 79.97902677423946,false,6916077.0,JPY,69160.77,100.0,200,80,0.0,69160.77
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010450_844,0.01,SELL,83.476,0.0,,2010/12/08 04:30:00 000,2010/12/08 04:00:00 000 RSI : 80.43101948637033 >> 79.97902677423946,false,6916077.0,JPY,69160.77,100.0,200,80,0.0,69160.77
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010450_844,0.01,SELL,83.458,0.0,,,2010/12/08 04:30:00 000 RSI : 78.82727805703051 >> 78.17446935478064,false,6916077.0,JPY,69160.77,100.0,200,80,0.0,69160.77
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010450_844,0.01,SELL,83.458,0.0,,2010/12/08 05:00:00 000,2010/12/08 04:30:00 000 RSI : 78.82727805703051 >> 78.17446935478064,false,6916077.0,JPY,69160.77,100.0,200,80,0.0,69160.77
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010450_844,0.01,SELL,83.58,0.0,,,2010/12/08 05:00:00 000 RSI : 81.51725877465806 >> 81.06270171824835,false,6916077.0,JPY,69160.77,100.0,200,80,0.0,69160.77
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010450_844,0.01,SELL,83.58,0.0,,2010/12/08 05:30:00 000,2010/12/08 05:00:00 000 RSI : 81.51725877465806 >> 81.06270171824835,false,6916077.0,JPY,69160.77,100.0,200,80,0.0,69160.77
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010450_844,0.01,SELL,83.506,0.0,,,2010/12/08 05:30:00 000 RSI : 75.27051181136092 >> 75.01952386265134,false,6916077.0,JPY,69160.77,100.0,200,80,0.0,69160.77
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010450_844,0.01,SELL,83.506,0.0,,2010/12/08 06:00:00 000,2010/12/08 05:30:00 000 RSI : 75.27051181136092 >> 75.01952386265134,false,6916077.0,JPY,69160.77,100.0,200,80,0.0,69160.77
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010450_844,0.01,SELL,83.485,0.0,,,2010/12/08 06:00:00 000 RSI : 73.54805710572512 >> 72.94881186604107,false,6916077.0,JPY,69160.77,100.0,200,80,0.0,69160.77
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010450_844,0.01,SELL,83.485,0.0,,2010/12/08 06:30:00 000,2010/12/08 06:00:00 000 RSI : 73.54805710572512 >> 72.94881186604107,false,6916077.0,JPY,69160.77,100.0,200,80,0.0,69160.77
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010450_844,0.01,SELL,83.48,0.0,,,2010/12/08 06:30:00 000 RSI : 73.1190260479126 >> 72.75339299372067,false,6916077.0,JPY,69160.77,100.0,200,80,0.0,69160.77
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010450_844,0.01,SELL,83.48,0.0,,2010/12/08 07:00:00 000,2010/12/08 06:30:00 000 RSI : 73.1190260479126 >> 72.75339299372067,false,6916077.0,JPY,69160.77,100.0,200,80,0.0,69160.77
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010450_860,0.01,SELL,83.501,0.0,,,2010/12/08 07:00:00 000 RSI : 73.81003925629574 >> 73.03974620557784,false,6916077.0,JPY,69160.77,100.0,200,80,0.0,69160.77
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010450_860,0.01,SELL,83.501,0.0,,2010/12/08 07:30:00 000,2010/12/08 07:00:00 000 RSI : 73.81003925629574 >> 73.03974620557784,false,6916077.0,JPY,69160.77,100.0,200,80,0.0,69160.77
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010450_860,0.01,SELL,83.478,0.0,,,2010/12/08 07:30:00 000 RSI : 71.6379497307714 >> 70.85687762156935,false,6916077.0,JPY,69160.77,100.0,200,80,0.0,69160.77
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010450_860,0.01,SELL,83.478,0.0,,2010/12/08 08:00:00 000,2010/12/08 07:30:00 000 RSI : 71.6379497307714 >> 70.85687762156935,false,6916077.0,JPY,69160.77,100.0,200,80,0.0,69160.77
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010450_860,0.01,SELL,83.495,0.0,,,2010/12/08 08:00:00 000 RSI : 72.28710699125472 >> 71.45822959292559,false,6916077.0,JPY,69160.77,100.0,200,80,0.0,69160.77
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010450_860,0.01,SELL,83.495,0.0,,2010/12/08 08:30:00 000,2010/12/08 08:00:00 000 RSI : 72.28710699125472 >> 71.45822959292559,false,6916077.0,JPY,69160.77,100.0,200,80,0.0,69160.77
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010450_860,0.01,SELL,83.519,0.0,,,2010/12/08 09:00:00 000 RSI : 72.39375799516696 >> 71.61545313147006,false,6916077.0,JPY,69160.77,100.0,200,80,0.0,69160.77
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010450_860,0.01,SELL,83.519,0.0,,2010/12/08 09:30:00 000,2010/12/08 09:00:00 000 RSI : 72.39375799516696 >> 71.61545313147006,false,6916077.0,JPY,69160.77,100.0,200,80,0.0,69160.77
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010450_860,0.01,SELL,83.567,0.0,,,2010/12/08 09:30:00 000 RSI : 74.30940157634456 >> 73.50873730612349,false,6916077.0,JPY,69160.77,100.0,200,80,0.0,69160.77
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010450_860,0.01,SELL,83.567,0.0,,2010/12/08 10:00:00 000,2010/12/08 09:30:00 000 RSI : 74.30940157634456 >> 73.50873730612349,false,6916077.0,JPY,69160.77,100.0,200,80,0.0,69160.77
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010450_860,0.01,SELL,83.619,0.0,,,2010/12/08 10:00:00 000 RSI : 76.2334462824258 >> 75.4150573721342,false,6916077.0,JPY,69160.77,100.0,200,80,0.0,69160.77
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010450_860,0.01,SELL,83.619,0.0,,2010/12/08 10:30:00 000,2010/12/08 10:00:00 000 RSI : 76.2334462824258 >> 75.4150573721342,false,6916077.0,JPY,69160.77,100.0,200,80,0.0,69160.77
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010450_875,0.01,SELL,83.665,0.0,,,2010/12/08 10:30:00 000 RSI : 77.81624138084496 >> 77.09554905566132,false,6916077.0,JPY,69160.77,100.0,200,80,0.0,69160.77
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010450_875,0.01,SELL,83.665,0.0,,2010/12/08 11:00:00 000,2010/12/08 10:30:00 000 RSI : 77.81624138084496 >> 77.09554905566132,false,6916077.0,JPY,69160.77,100.0,200,80,0.0,69160.77
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010450_875,0.01,SELL,83.667,0.0,,,2010/12/08 11:00:00 000 RSI : 77.88557896522107 >> 76.85707112601209,false,6916077.0,JPY,69160.77,100.0,200,80,0.0,69160.77
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010450_875,0.01,SELL,83.667,0.0,,2010/12/08 11:30:00 000,2010/12/08 11:00:00 000 RSI : 77.88557896522107 >> 76.85707112601209,false,6916077.0,JPY,69160.77,100.0,200,80,0.0,69160.77
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010450_875,0.01,SELL,83.688,0.0,,,2010/12/08 11:30:00 000 RSI : 78.63682308487097 >> 77.82440336279116,false,6916077.0,JPY,69160.77,100.0,200,80,0.0,69160.77
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010450_875,0.01,SELL,83.688,0.0,,2010/12/08 12:00:00 000,2010/12/08 11:30:00 000 RSI : 78.63682308487097 >> 77.82440336279116,false,6916077.0,JPY,69160.77,100.0,200,80,0.0,69160.77
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010450_875,0.01,SELL,83.687,0.0,,,2010/12/08 12:00:00 000 RSI : 78.5006921809132 >> 77.6293848682176,false,6916077.0,JPY,69160.77,100.0,200,80,0.0,69160.77
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010450_875,0.01,SELL,83.687,0.0,,2010/12/08 12:30:00 000,2010/12/08 12:00:00 000 RSI : 78.5006921809132 >> 77.6293848682176,false,6916077.0,JPY,69160.77,100.0,200,80,0.0,69160.77
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010450_875,0.01,SELL,83.779,0.0,,,2010/12/08 12:30:00 000 RSI : 81.65922899392567 >> 80.55147241271298,false,6916077.0,JPY,69160.77,100.0,200,80,0.0,69160.77
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010450_875,0.01,SELL,83.779,0.0,,2010/12/08 13:00:00 000,2010/12/08 12:30:00 000 RSI : 81.65922899392567 >> 80.55147241271298,false,6916077.0,JPY,69160.77,100.0,200,80,0.0,69160.77
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010450_875,0.01,SELL,83.889,0.0,,,2010/12/08 13:00:00 000 RSI : 84.57670003437293 >> 83.66492374990573,false,6916077.0,JPY,69160.77,100.0,200,80,0.0,69160.77
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010450_875,0.01,SELL,83.889,0.0,,2010/12/08 13:30:00 000,2010/12/08 13:00:00 000 RSI : 84.57670003437293 >> 83.66492374990573,false,6916077.0,JPY,69160.77,100.0,200,80,0.0,69160.77
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010450_875,0.01,SELL,83.866,0.0,,,2010/12/08 13:30:00 000 RSI : 81.65251790485385 >> 80.86734967469602,false,6916077.0,JPY,69160.77,100.0,200,80,0.0,69160.77
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010450_875,0.01,SELL,83.866,0.0,,2010/12/08 14:00:00 000,2010/12/08 13:30:00 000 RSI : 81.65251790485385 >> 80.86734967469602,false,6916077.0,JPY,69160.77,100.0,200,80,0.0,69160.77
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010450_891,0.01,SELL,83.879,0.0,,,2010/12/08 14:00:00 000 RSI : 82.0310271164166 >> 81.19952329021014,false,6916077.0,JPY,69160.77,100.0,200,80,0.0,69160.77
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010450_891,0.01,SELL,83.879,0.0,,2010/12/08 14:30:00 000,2010/12/08 14:00:00 000 RSI : 82.0310271164166 >> 81.19952329021014,false,6916077.0,JPY,69160.77,100.0,200,80,0.0,69160.77
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010450_891,0.01,SELL,83.922,0.0,,,2010/12/08 14:30:00 000 RSI : 83.26042116574558 >> 81.99665274800198,false,6916077.0,JPY,69160.77,100.0,200,80,0.0,69160.77
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010450_891,0.01,SELL,83.922,0.0,,2010/12/08 15:00:00 000,2010/12/08 14:30:00 000 RSI : 83.26042116574558 >> 81.99665274800198,false,6916077.0,JPY,69160.77,100.0,200,80,0.0,69160.77
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010450_891,0.01,SELL,83.968,0.0,,,2010/12/08 15:00:00 000 RSI : 84.48342581155661 >> 83.6256688405195,false,6916077.0,JPY,69160.77,100.0,200,80,0.0,69160.77
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010450_891,0.01,SELL,83.968,0.0,,2010/12/08 15:30:00 000,2010/12/08 15:00:00 000 RSI : 84.48342581155661 >> 83.6256688405195,false,6916077.0,JPY,69160.77,100.0,200,80,0.0,69160.77
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010450_891,0.01,SELL,83.939,0.0,,,2010/12/08 15:30:00 000 RSI : 80.4921803704557 >> 79.512339542082,false,6916077.0,JPY,69160.77,100.0,200,80,0.0,69160.77
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010450_891,0.01,SELL,83.939,0.0,,2010/12/08 16:00:00 000,2010/12/08 15:30:00 000 RSI : 80.4921803704557 >> 79.512339542082,false,6916077.0,JPY,69160.77,100.0,200,80,0.0,69160.77
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010450_891,0.01,SELL,83.87,0.0,,,2010/12/08 16:30:00 000 RSI : 71.04770404716415 >> 70.31050939564324,false,6916077.0,JPY,69160.77,100.0,200,80,0.0,69160.77
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010450_891,0.01,SELL,83.87,0.0,,2010/12/08 17:00:00 000,2010/12/08 16:30:00 000 RSI : 71.04770404716415 >> 70.31050939564324,false,6916077.0,JPY,69160.77,100.0,200,80,0.0,69160.77
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010450_906,0.01,SELL,83.978,0.0,,,2010/12/08 17:30:00 000 RSI : 72.08957635469277 >> 71.38158105199555,false,6916077.0,JPY,69160.77,100.0,200,80,0.0,69160.77
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010450_906,0.01,SELL,83.978,0.0,,2010/12/08 18:00:00 000,2010/12/08 17:30:00 000 RSI : 72.08957635469277 >> 71.38158105199555,false,6916077.0,JPY,69160.77,100.0,200,80,0.0,69160.77
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010450_906,0.01,SELL,83.976,0.0,,,2010/12/08 18:00:00 000 RSI : 71.88523798426331 >> 70.80740997203976,false,6916077.0,JPY,69160.77,100.0,200,80,0.0,69160.77
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010450_906,0.01,SELL,83.976,0.0,,2010/12/08 18:30:00 000,2010/12/08 18:00:00 000 RSI : 71.88523798426331 >> 70.80740997203976,false,6916077.0,JPY,69160.77,100.0,200,80,0.0,69160.77
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010451_390,0.01,SELL,84.079,0.0,,,2010/12/13 12:30:00 000 RSI : 78.04455170209151 >> 75.2177038289783,false,6916077.0,JPY,69160.77,100.0,200,80,0.0,69160.77
ORDER_FILL_REJECTED (注文の約定がサーバ側で拒否された場合に送られます),Sell_20111107_010451_390,0.01,SELL,84.079,0.0,,2010/12/13 13:00:00 000,2010/12/13 12:30:00 000 RSI : 78.04455170209151 >> 75.2177038289783,false,6916077.0,JPY,69160.77,100.0,200,80,0.0,69160.77
ORDER_SUBMIT_OK (注文がサーバ側で受け付けた後に送られます),Sell_20111107_010451_390,0.01,SELL,84.115,0.0,,,2010/12/13 13:00:00 000 RSI : 81.22553972915637 >> 78.17914100468776,false,6916077.0,JPY,69160.77,100.0,200,80,0.0,69160.77
